Position,Environment,Site,Logger ID,Month,Coverage,d1_0cm_mean,d1_0cm_DTR,d2_0cm_mean,d2_0cm_DTR,d3_0cm_mean,d3_0cm_DTR,d4_0cm_mean,d4_0cm_DTR,d5_0cm_mean,d5_0cm_DTR,d6_0cm_mean,d6_0cm_DTR,d7_0cm_mean,d7_0cm_DTR,d8_0cm_mean,d8_0cm_DTR,d9_0cm_mean,d9_0cm_DTR,d10_0cm_mean,d10_0cm_DTR,d11_0cm_mean,d11_0cm_DTR,d1_5cm_mean,d1_5cm_DTR,d2_5cm_mean,d2_5cm_DTR,d3_5cm_mean,d3_5cm_DTR,d4_5cm_mean,d4_5cm_DTR,d5_5cm_mean,d5_5cm_DTR,d6_5cm_mean,d6_5cm_DTR,d7_5cm_mean,d7_5cm_DTR,d8_5cm_mean,d8_5cm_DTR,d9_5cm_mean,d9_5cm_DTR,d10_5cm_mean,d10_5cm_DTR,d11_5cm_mean,d11_5cm_DTR,d1_10cm_mean,d1_10cm_DTR,d2_10cm_mean,d2_10cm_DTR,d3_10cm_mean,d3_10cm_DTR,d4_10cm_mean,d4_10cm_DTR,d5_10cm_mean,d5_10cm_DTR,d6_10cm_mean,d6_10cm_DTR,d7_10cm_mean,d7_10cm_DTR,d8_10cm_mean,d8_10cm_DTR,d9_10cm_mean,d9_10cm_DTR,d10_10cm_mean,d10_10cm_DTR,d11_10cm_mean,d11_10cm_DTR,d1_15cm_mean,d1_15cm_DTR,d2_15cm_mean,d2_15cm_DTR,d3_15cm_mean,d3_15cm_DTR,d4_15cm_mean,d4_15cm_DTR,d5_15cm_mean,d5_15cm_DTR,d6_15cm_mean,d6_15cm_DTR,d7_15cm_mean,d7_15cm_DTR,d8_15cm_mean,d8_15cm_DTR,d9_15cm_mean,d9_15cm_DTR,d10_15cm_mean,d10_15cm_DTR,d11_15cm_mean,d11_15cm_DTR,d1_20cm_mean,d1_20cm_DTR,d2_20cm_mean,d2_20cm_DTR,d3_20cm_mean,d3_20cm_DTR,d4_20cm_mean,d4_20cm_DTR,d5_20cm_mean,d5_20cm_DTR,d6_20cm_mean,d6_20cm_DTR,d7_20cm_mean,d7_20cm_DTR,d8_20cm_mean,d8_20cm_DTR,d9_20cm_mean,d9_20cm_DTR,d10_20cm_mean,d10_20cm_DTR,d11_20cm_mean,d11_20cm_DTR,d1_underground_mean,d1_underground_DTR,d2_underground_mean,d2_underground_DTR,d3_underground_mean,d3_underground_DTR,d4_underground_mean,d4_underground_DTR,d5_underground_mean,d5_underground_DTR,d6_underground_mean,d6_underground_DTR,d7_underground_mean,d7_underground_DTR,d8_underground_mean,d8_underground_DTR,d9_underground_mean,d9_underground_DTR,d10_underground_mean,d10_underground_DTR,d11_underground_mean,d11_underground_DTR
4_Edge,Edge,4,3890,February,85.01,11.50625,1.46,8.165104167,5.84,6.260104167,4.42,8.533541667,6.52,10.48364583,8.37,14.7509375,15.48,14.3390625,6.52,11.575625,3.73,13.36135417,8.83,15.87072917,10.42,13.45145833,11.28,11.60822917,0.85,9.179375,4.46,6.9334375,1.85,8.442291667,3,10.2875,2.92,13.93354167,5.02,14.46385417,4.33,11.62322917,2.45,13.2696875,3.74,15.47770833,4.5,13.80510417,6.14,11.5634375,1.07,10.32083333,3,8.151666667,0.94,8.878854167,1.11,10.24197917,1.03,12.84666667,3.08,14.04614583,2.27,11.93229167,0.98,13.021875,1.08,14.64395833,2.71,14.06864583,2.91,11.66447917,0.86,11.060625,1.93,9.302395833,1.03,9.461979167,0.6,10.39375,0.86,12.245,2.19,13.64614583,1.84,12.31104167,0.81,12.91864583,0.9,14.0834375,1.93,14.09895833,1.55,11.68229167,0.6,11.52697917,1.03,10.26604167,0.99,10.02427083,0.3,10.54739583,0.64,11.775625,1.59,13.10541667,1.8,12.5315625,0.69,12.76697917,0.64,13.56916667,1.2,13.88614583,0.68,11.62960938,0.845,10.52195313,2.605,8.663385417,1.2025,9.201848958,1.2525,10.36765625,1.3625,12.70020833,2.97,13.81539062,2.56,12.09953125,1.2325,12.99429688,1.59,14.44356771,2.585,13.96471354,2.82
4_Edge,Edge,4,3890,January,80.29,12.25145833,7.16,8.6846875,4.72,8.520208333,1.67,8.761458333,5.57,11.61,4.42,8.490625,11.41,11.37052083,12.44,12.71375,6.78,13.95697917,7.51,13.7125,23.73,14.75125,7.63,11.68791667,3.95,9.918020833,3.01,9.401145833,0.86,9.352395833,2.19,11.43385417,1.89,9.902916667,6.31,10.8671875,2.53,12.21760417,2.06,13.49479167,2.75,13.20333333,6.09,14.18791667,1.72,11.36885417,2.74,10.75197917,1.89,10.08145833,0.52,9.965,0.56,11.31260417,1.37,10.90927083,3.31,10.8465625,1.93,11.96052083,1.03,13.10833333,1.29,13.22947917,2.78,13.69,1.46,11.3909375,1.71,11.35197917,1.15,10.71729167,0.34,10.55833333,0.34,11.3653125,1.16,11.48166667,1.85,11.095,1.07,11.92427083,0.82,12.88489583,1.07,13.221875,1.37,13.46625,1.12,11.50604167,0.99,11.690625,0.68,11.20947917,0.3,11.03427083,0.26,11.4465625,0.68,11.7321875,0.9,11.39020833,0.43,11.89791667,0.65,12.6340625,0.77,13.06229167,0.68,13.24166667,0.69,11.4884375,2.3475,10.92815104,1.6825,10.35234375,0.505,10.2275,0.8375,11.38958333,1.275,11.00651042,3.0925,11.04973958,1.49,12.00007813,1.14,13.03052083,1.47,13.17924479,2.73,13.64645833,1.2475
4_Edge,Edge,4,3890,March,73.23,17.96375,10.51,18.52770833,9.43,18.20052083,3.95,17.3746875,6.78,14.30322917,11.71,9.402291667,3.86,8.724479167,1.63,7.398541667,5.53,10.1721875,7.51,9.3490625,11.67,11.646875,25.57,16.90989583,3.86,17.73302083,3.99,17.66114583,1.28,17.36052083,2.44,15.8209375,6.01,11.50572917,2.27,10.33447917,0.73,9.158020833,2.66,10.27625,2.27,10.21739583,5.28,11.0828125,7.16,16.38166667,2.27,17.21166667,2.54,17.23677083,0.69,17.16927083,1.67,16.22927083,4.38,12.47697917,2.14,11.11458333,0.9,10.0284375,1.84,10.53010417,1.54,10.74364583,3.56,11.21010417,4.38,15.95427083,1.67,16.75739583,1.67,16.8971875,0.68,17.02510417,1.11,16.5628125,2.96,13.47666667,2.1,12.02041667,1.03,10.99270833,1.38,10.98791667,0.86,11.31885417,2.27,11.513125,2.44,15.36,1.12,16.06864583,1.07,16.35395833,0.55,16.62739583,0.73,16.60135417,1.5,14.45,1.88,12.99989583,1.12,12.02958333,1.07,11.60583333,0.34,11.85802083,1.12,11.85145833,1.12,16.15145833,2.23,16.94268229,2.3175,17.03726563,0.8,17.04557292,1.4875,16.30359375,3.7125,12.97734375,2.0975,11.61734375,0.945,10.5521875,1.7375,10.85002604,1.2525,11.03447917,3.0575,11.414375,3.775
4_Edge,Edge,4,3890,June,83.19,23.85239583,8.07,25.779375,9.4,24.65395833,11.76,22.93822917,3.6,23.51177083,6.52,23.94583333,7.38,25.6075,13,24.43260417,6.73,22.88,6.05,23.54989583,11.24,25.02458333,7.68,23.51729167,1.72,24.38229167,2.02,24.35677083,2.87,23.04010417,0.77,23.42104167,1.16,23.6715625,2.01,24.39052083,2.62,24.1953125,1.5,23.16125,1.24,23.41510417,1.98,23.99541667,1.5,23.246875,1.41,23.87260417,1.55,23.993125,1.89,22.9278125,0.43,23.1990625,0.82,23.3996875,1.37,23.9525,1.72,23.89041667,1.07,23.12833333,0.98,23.23697917,1.28,23.65708333,1.16,23.06625,1.03,23.499375,1.21,23.7140625,1.12,22.8915625,0.39,23.0590625,0.51,23.2190625,0.86,23.63854167,1.29,23.69,0.69,23.1853125,0.78,23.16,0.82,23.45239583,0.9,22.62125,0.9,22.8621875,0.85,23.15291667,0.64,22.74958333,0.43,22.76197917,0.35,22.86364583,0.47,23.121875,0.86,23.27885417,0.47,23.1175,0.65,22.94166667,0.43,23.06864583,0.65,23.11291667,1.265,23.65411458,1.4075,23.80421875,1.63,22.90226563,0.505,23.11028646,0.71,23.28848958,1.1775,23.77585938,1.6225,23.76364583,0.9325,23.14809896,0.9125,23.1884375,1.1275,23.54338542,1.0525
4_Edge,Edge,4,3890,April_1,85.22,16.09375,12.14,19.434375,16.13,18.67958333,8.58,19.64229167,8.53,21.626875,8.67,21.30395833,7.59,21.58489583,10.29,23.28552083,18.27,21.6509375,9.87,20.39895833,3.69,17.834375,4.08,15.99229167,4.16,17.66270833,3.87,17.76760417,2.66,18.44510417,1.93,19.98458333,2.41,20.39322917,2.02,20.82010417,3.47,21.77625,5.4,21.0625,2.7,20.24885417,1.38,18.63770833,2.83,15.9328125,2.66,17.17177083,3.05,17.45260417,1.76,18.0109375,1.2,19.346875,1.8,19.87604167,1.15,20.36447917,2.19,21.17020833,3.39,20.68385417,1.55,20.05354167,0.9,18.82645833,2.23,15.9453125,1.72,16.8096875,2.28,17.2040625,1.12,17.66604167,1.08,18.759375,1.55,19.40854167,1.07,19.9153125,1.33,20.58729167,2.4,20.34552083,0.99,19.88677083,0.64,18.97739583,1.63,15.84125,0.77,16.29489583,1.29,16.75302083,0.73,17.10666667,0.77,17.8915625,1.2,18.5909375,0.86,19.10875,0.86,19.63041667,1.37,19.6871875,0.51,19.47875,0.34,18.93677083,1.03,15.92791667,2.3275,16.98476562,2.6225,17.29432292,1.5675,17.8071875,1.245,18.99559896,1.74,19.5671875,1.275,20.05216146,1.9625,20.79104167,3.14,20.44476563,1.4375,19.91697917,0.815,18.84458333,1.93
4_Edge,Edge,4,3890,May,84.09,19.94302083,8.66,22.25583333,10.64,22.2796875,10.98,22.16635417,6.31,23.02916667,7.72,22.723125,5.75,23.42916667,6.09,23.47854167,6.48,23.76125,5.62,23.0171875,8.11,23.7478125,8.79,19.07625,2.36,20.7828125,2.66,21.32604167,2.36,21.45895833,1.97,22.07385417,2.45,22.16927083,1.89,22.6503125,2.01,22.913125,2.36,23.08572917,2.14,22.76583333,2.75,23.23510417,2.4,18.7759375,1.93,20.24520833,2.23,20.87854167,1.42,21.07947917,1.29,21.60458333,1.54,21.79458333,1.24,22.206875,1.2,22.51239583,1.59,22.67052083,1.42,22.49395833,1.76,22.82041667,1.55,18.60635417,1.59,19.81052083,1.72,20.51322917,1.07,20.78052083,0.86,21.2275,1.07,21.4865625,0.78,21.83177083,0.78,22.16291667,0.95,22.32625,0.85,22.27041667,1.12,22.49114583,1.12,18.36,0.86,19.19375,1.16,19.87854167,0.82,20.20510417,0.6,20.59416667,0.73,20.91541667,0.65,21.20125,0.64,21.5215625,0.69,21.69916667,0.68,21.7740625,0.65,21.9053125,0.73,18.70463542,1.685,20.00807292,1.9425,20.64908854,1.4175,20.88101563,1.18,21.37502604,1.4475,21.59145833,1.14,21.97255208,1.1575,22.2775,1.3975,22.44541667,1.2725,22.32606771,1.57,22.61299479,1.45
4_Edge,Edge,4,3890,April_2,84.68,16.69864583,8.58,18.858125,19.91,19.83197917,12.35,18.95520833,7.9,17.9271875,8.58,20.72729167,9.61,20.09802083,6.52,21.7675,11.76,20.430625,11.88,17.65104167,4.8,19.86802083,7.85,17.88583333,4.55,18.03927083,4.46,18.80072917,2.75,18.83489583,2.62,17.9440625,2.96,19.48270833,1.71,19.62666667,1.63,20.68197917,2.96,20.41927083,4.67,17.73208333,1.8,19.30010417,2.06,18.1959375,3.39,17.93875,2.83,18.50239583,1.93,18.67572917,1.76,17.94270833,2.02,19.0225,1.63,19.36604167,0.94,20.21729167,1.76,20.246875,3.14,17.87208333,1.07,19.0890625,1.07,18.49666667,2.41,17.99614583,1.72,18.32125,1.46,18.54677083,1.08,18.03177083,1.33,18.67010417,1.38,19.14479167,0.52,19.81802083,1.24,20.04052083,1.97,18.1128125,0.77,18.94239583,0.86,18.57541667,1.29,17.97625,0.82,18.04697917,0.77,18.25427083,0.56,18.001875,0.68,18.21708333,0.81,18.7,0.51,19.20895833,0.86,19.61760417,0.9,18.413125,0.9,18.69541667,0.6,18.28846354,2.91,17.98760417,2.4575,18.41783854,1.7275,18.57791667,1.505,17.98010417,1.7475,18.84809896,1.3825,19.209375,0.9,19.9815625,1.705,20.08106771,2.67,18.03252604,1.135,19.00674479,1.1475
4_Forest,Forest,4,3895,June,93.13,23.8871875,15.19,25.01854167,9.01,23.85510417,6.65,22.575,1.8,23.10322917,8.62,23.77854167,13.78,24.5434375,8.71,23.789375,4.94,22.73572917,12.65,23.31479167,8.84,24.23197917,8.03,22.9759375,1.55,23.66208333,1.46,23.50989583,1.8,22.5934375,0.35,22.73239583,0.77,22.9703125,1.46,23.600625,1.72,23.32885417,1.2,22.57666667,1.07,23.03302083,1.84,23.24104167,0.9,22.71604167,1.41,23.18125,1.12,23.20458333,1.11,22.5165625,0.22,22.57708333,0.6,22.74364583,0.94,23.21895833,1.11,23.09677083,0.78,22.6221875,0.69,22.85322917,1.11,22.98614583,0.73,22.40125,1.33,22.68447917,0.86,22.83135417,0.56,22.4246875,0.35,22.38947917,0.43,22.4821875,0.55,22.8196875,0.98,22.80604167,0.86,22.64208333,1.03,22.63177083,0.69,22.70614583,0.56,22.108125,1.24,22.31458333,0.73,22.49614583,0.47,22.23989583,0.34,22.170625,0.3,22.24583333,0.42,22.50458333,0.72,22.56041667,1.03,22.5615625,1.2,22.4415625,0.47,22.48927083,0.47,22.55033854,1.3825,22.96059896,1.0425,23.01049479,0.985,22.44364583,0.315,22.46739583,0.525,22.61049479,0.8425,23.03596354,1.1325,22.94802083,0.9675,22.600625,0.9975,22.73989583,1.0275,22.85565104,0.665
4_Forest,Forest,4,3895,May,91.42,20.1203125,17.5,21.89666667,16.3,22.20458333,11.5,22.15989583,11.67,22.80697917,12.49,22.22458333,6.65,23.0646875,10.94,22.95302083,7.8,23.15989583,7.81,22.75552083,8.58,22.84895833,5.15,18.7490625,1.59,20.09604167,1.33,20.72979167,1.63,20.9359375,1.29,21.3303125,1.55,21.51875,1.51,21.57104167,1.24,22.07770833,1.8,22.028125,1.2,21.93635417,1.76,22.17666667,1.2,18.4778125,1.37,19.6071875,1.29,20.25447917,0.99,20.53375,0.86,20.8853125,0.9,21.12739583,0.9,21.19979167,0.6,21.65947917,0.99,21.6546875,0.68,21.65072917,1.07,21.81666667,0.86,18.22322917,1.16,19.12354167,1.16,19.7765625,0.9,20.0934375,0.72,20.39875,0.78,20.67458333,0.73,20.77208333,0.51,21.18625,0.69,21.2334375,0.56,21.29791667,0.65,21.39510417,0.69,18.07989583,0.86,18.7859375,0.95,19.41479167,0.73,19.73229167,0.6,20.0378125,0.6,20.30833333,0.55,20.44833333,0.43,20.8009375,0.6,20.90177083,0.38,20.99322917,0.43,21.0703125,0.47,18.3825,1.245,19.40317708,1.1825,20.04390625,1.0625,20.32385417,0.8675,20.66304688,0.9575,20.90726563,0.9225,20.9978125,0.695,21.43109375,1.02,21.45450521,0.705,21.46955729,0.9775,21.6146875,0.805
4_Forest,Forest,4,3895,April_1,86.94,16.1628125,15.1,18.36458333,13.77,18.32083333,10.38,19.10447917,14.75,20.56104167,8.7,20.635625,7.68,20.94052083,11.62,21.108125,8.24,20.3084375,3.6,19.650625,2.14,17.28270833,3.26,16.4565625,4.89,16.78614583,1.67,17.235,1.54,17.665625,0.99,18.75104167,1.08,19.31395833,1.07,19.728125,1.72,20.07875,2.23,19.65229167,0.81,19.33958333,0.6,18.2603125,1.8,16.33729167,3.43,16.47041667,1.55,16.9546875,1.03,17.33927083,0.82,18.2253125,1.12,18.8765625,1.07,19.30302083,1.11,19.6628125,1.5,19.39177083,0.6,19.16041667,0.47,18.37645833,1.37,16.12385417,2.48,16.1425,1.16,16.63729167,0.86,16.96729167,0.69,17.6846875,1.03,18.39114583,0.9,18.81,0.77,19.1596875,1.03,19.06822917,0.39,18.9328125,0.26,18.43041667,1.03,15.86604167,1.33,15.95895833,0.9,16.41416667,0.69,16.71885417,0.56,17.32729167,0.81,17.988125,0.69,18.4075,0.69,18.754375,0.82,18.73645833,0.3,18.66041667,0.21,18.308125,0.78,16.1959375,3.0325,16.33950521,1.32,16.81028646,1.03,17.17276042,0.765,17.99708333,1.01,18.64244792,0.9325,19.06216146,1.0725,19.41390625,1.395,19.2121875,0.525,19.02330729,0.385,18.34382813,1.245
4_Forest,Forest,4,3895,February,90.29,11.66572917,0.81,8.7025,5.49,6.4790625,3.13,8.587291667,3.64,10.37854167,3.43,13.37552083,2.96,13.87645833,4.11,11.68197917,2.41,13.08614583,4.37,14.93083333,4.16,13.26427083,7.51,11.923125,0.95,10.80604167,2.66,8.832395833,1.03,9.479270833,0.99,10.64041667,0.95,12.5415625,1.89,13.661875,1.63,12.30864583,0.73,13.13114583,0.68,14.4209375,1.63,14.1096875,2.49,12.08166667,0.99,11.40666667,1.84,9.686354167,1.08,9.894895833,0.72,10.81947917,0.86,12.34979167,1.71,13.61333333,1.28,12.6034375,0.65,13.15885417,0.77,14.229375,1.46,14.31822917,1.59,12.17166667,0.73,11.76375,1.33,10.4065625,1.03,10.34895833,0.39,11.01447917,0.73,12.21197917,1.41,13.39385417,1.25,12.76072917,0.56,13.098125,0.6,13.98833333,1.03,14.23854167,0.9,12.32739583,0.56,12.19760417,0.77,11.20885417,0.9,10.92208333,0.21,11.30739583,0.51,12.129375,1.03,13.18479167,1.12,12.925,0.55,13.05979167,0.47,13.706875,0.77,14.08125,0.47,12.12596354,0.8075,11.54351563,1.65,10.03354167,1.01,10.16130208,0.5775,10.94544271,0.7625,12.30817708,1.51,13.46346354,1.32,12.64945313,0.6225,13.11197917,0.63,14.08638021,1.2225,14.18692708,1.3625
4_Forest,Forest,4,3895,March,82.68,17.02989583,5.67,17.619375,5.83,17.62729167,2.14,16.936875,4.46,14.02541667,8.97,9.309270833,2.27,8.644166667,0.94,7.5003125,4.29,9.820729167,4.8,9.06125,8.8,9.816666667,9.26,16.50416667,2.79,17.206875,2.96,17.25947917,0.86,16.928125,2.02,15.33822917,5.71,11.10166667,2.06,9.992395833,0.73,8.931145833,2.53,10.15854167,2.31,10.07666667,4.98,10.29083333,5.1,16.0509375,1.41,16.70166667,1.54,16.84864583,0.68,16.81177083,1.2,16.06041667,3.56,12.64239583,2.06,11.29541667,0.86,10.35458333,1.59,10.77270833,1.29,11.0778125,2.88,11.01572917,2.7,15.4878125,0.9,16.05729167,1.03,16.30020833,0.51,16.49708333,0.64,16.33302083,1.8,13.9875,1.94,12.5996875,0.98,11.7503125,1.03,11.5365625,0.56,11.91614583,1.41,11.71958333,1.24,15.171875,0.56,15.666875,0.73,15.93739583,0.42,16.19947917,0.56,16.2546875,1.07,14.63875,1.68,13.3725,0.94,12.56604167,0.86,12.16614583,0.26,12.40083333,0.73,12.2228125,0.64,15.80369792,1.415,16.40817708,1.565,16.58643229,0.6175,16.60911458,1.105,15.99658854,3.035,13.09257813,1.935,11.815,0.8775,10.90052083,1.5025,11.15848958,1.105,11.36786458,2.5,11.31223958,2.42
4_Forest,Forest,4,3895,January,88.29,11.75854167,3.14,9.191770833,3.86,9.110625,1.25,9.242291667,3.82,11.55479167,2.4,9.762395833,6.74,11.02510417,2.57,12.3853125,2.58,13.45375,2.74,12.82083333,5.31,14.08385417,2.14,11.67072917,2.4,10.47739583,2.57,10.046875,0.6,10.00229167,1.37,11.67458333,1.16,10.4709375,4.89,11.09854167,2.36,12.43666667,1.54,13.55052083,1.89,13.09083333,3.44,14.0465625,1.11,11.79583333,1.76,11.58177083,1.45,11.02541667,0.39,10.90604167,0.35,11.85729167,1.12,11.6671875,2.36,11.46625,1.46,12.4525,0.9,13.39166667,0.95,13.3921875,1.45,13.8140625,1.07,11.99802083,1.11,12.15270833,0.82,11.66114583,0.21,11.52395833,0.26,12.03291667,0.77,12.1859375,1.2,11.83979167,0.69,12.49270833,0.69,13.2321875,0.73,13.43979167,0.73,13.6596875,0.78,12.27833333,0.77,12.49729167,0.47,12.13302083,0.21,11.97427083,0.17,12.24520833,0.56,12.48447917,0.65,12.18489583,0.34,12.60583333,0.47,13.19791667,0.6,13.4825,0.38,13.64,0.55,11.93572917,1.51,11.67729167,1.3275,11.21661458,0.3525,11.10164063,0.5375,11.9525,0.9025,11.70213542,2.275,11.64736979,1.2125,12.49692708,0.9,13.34307292,1.0425,13.35132813,1.5,13.79007813,0.8775
4_Forest,Forest,4,3895,April_2,90.91,16.093125,9.13,16.8953125,9.79,18.41989583,6.82,18.0384375,5.66,16.92645833,6.86,19.63197917,7.64,19.886875,10.17,20.74822917,5.66,19.72854167,7.21,17.3746875,3.39,19.47270833,11.03,17.7740625,2.87,17.2590625,2.01,17.884375,1.25,18.04854167,1.25,17.38885417,1.54,18.30229167,1.55,18.9721875,1.03,19.7315625,1.24,19.69375,2.66,17.71125,0.86,18.69510417,1.42,18.02854167,1.97,17.38541667,1.2,17.77072917,1.07,17.96729167,0.78,17.52354167,0.98,18.02958333,1.12,18.68625,0.43,19.37083333,0.9,19.52864583,1.68,17.90989583,0.6,18.55708333,0.64,18.14895833,1.33,17.46645833,0.81,17.62635417,0.86,17.83833333,0.52,17.56989583,0.68,17.76729167,0.77,18.39697917,0.6,18.96802083,0.82,19.338125,0.9,18.16041667,0.82,18.48385417,0.6,18.0753125,0.99,17.45791667,0.51,17.50364583,0.61,17.70354167,0.43,17.52583333,0.52,17.61333333,0.68,18.136875,0.52,18.63177083,0.64,19.066875,0.81,18.23125,0.85,18.3078125,0.47,18.00671875,1.79,17.39221354,1.1325,17.69627604,0.9475,17.88942708,0.745,17.50203125,0.93,17.928125,1.03,18.54807292,0.645,19.17554688,0.9,19.40684896,1.5125,18.00320313,0.7825,18.51096354,0.7825
5_Field,Field,5,3900,April_2,71.51,16.15302083,9.35,17.82125,21.49,19.71677083,16.39,18.67520833,9.35,17.47520833,10.17,20.425625,6.52,20.0884375,7.81,21.50541667,9.57,20.11833333,10.99,17.54614583,5.24,19.82135417,9.4,17.57645833,4.8,17.72916667,4.93,18.7946875,3.52,18.7325,2.87,17.73,3.05,19.38770833,1.75,19.66614583,2.06,20.725,3.05,20.33927083,5.2,17.54822917,2.28,19.36302083,2.48,18.191875,3.05,17.84364583,2.36,18.46614583,1.93,18.62729167,1.59,17.89947917,1.75,18.85145833,1.42,19.37229167,0.86,20.21697917,1.37,20.28458333,3.34,17.77625,1.33,19.1803125,0.9,18.54239583,1.98,17.975,1.24,18.28145833,1.28,18.50927083,0.81,18.05354167,1.03,18.49291667,1.07,19.11645833,0.65,19.81260417,1.15,20.16458333,2.28,18.10760417,1.03,19.06697917,0.86,18.48104167,1.25,17.870625,0.77,17.9915625,0.91,18.21645833,0.6,17.9296875,0.73,18.11979167,0.86,18.703125,0.6,19.25822917,0.9,19.77041667,1.33,18.21875,1.16,18.75875,0.64,18.19794271,2.77,17.85460938,2.325,18.38346354,1.91,18.52138021,1.4675,17.90317708,1.64,18.71296875,1.275,19.21450521,1.0425,20.00320313,1.6175,20.13971354,3.0375,17.91270833,1.45,19.09226563,1.22
5_Field,Field,5,3900,May,68.36,20.88458333,20.77,22.6653125,17.63,23.0784375,15.05,22.5803125,8.32,23.1534375,8.71,23.04395833,7.03,23.75177083,7.21,23.77572917,8.5,24.01145833,6.73,23.469375,10.86,23.6090625,5.84,19.70791667,3.65,21.26010417,3.21,21.99083333,3.73,21.93052083,2.48,22.42614583,2.62,22.6396875,2.36,23.07802083,2.27,23.335625,2.87,23.4096875,2.49,23.17375,3.6,23.33072917,2.23,19.17552083,2.27,20.51729167,2.06,21.3584375,1.63,21.48395833,1.33,21.87239583,1.29,22.1759375,1.42,22.50239583,1.07,22.845625,1.42,22.93979167,1.33,22.88947917,1.75,22.9375,1.12,18.85510417,1.67,19.99635417,1.58,20.86916667,1.21,21.13385417,0.86,21.45875,0.94,21.81041667,0.94,22.09052083,0.81,22.45354167,0.77,22.58208333,0.77,22.63270833,0.99,22.63625,0.77,18.53270833,1.11,19.46625,1.2,20.28104167,0.9,20.625,0.6,20.92989583,0.69,21.27916667,0.73,21.53479167,0.65,21.88604167,0.64,22.0525,0.56,22.16739583,0.6,22.1634375,0.52,19.0678125,2.175,20.31,2.0125,21.12486979,1.8675,21.29333333,1.3175,21.67179688,1.385,21.97630208,1.3625,22.30143229,1.2,22.63020833,1.425,22.74601563,1.2875,22.71583333,1.735,22.76697917,1.16
5_Field,Field,5,3900,April_1,59.07,16.43145833,13.21,19.27947917,14.33,19.37395833,12.22,20.40229167,10.51,22.01416667,9.82,21.71697917,10.25,22.1809375,13.05,22.6653125,21.06,21.3434375,9.22,20.3425,3.9,17.81604167,3.73,15.83739583,3.56,17.57885417,3.39,18.1465625,2.92,19.01333333,2.4,20.24541667,2.66,20.67802083,2.53,21.06072917,3.65,21.60052083,4.72,20.95322917,2.23,20.23041667,1.5,18.56072917,2.79,15.71739583,1.8,16.91916667,2.15,17.63020833,1.46,18.37229167,1.2,19.3965625,1.42,20.02270833,1.5,20.42854167,1.84,20.963125,2.23,20.53239583,1.07,20.019375,0.9,18.84458333,1.93,15.73875,0.99,16.51604167,1.68,17.22354167,1.16,17.83583333,1.03,18.68239583,1.2,19.4540625,1.41,19.87083333,0.99,20.36614583,1.5,20.1546875,0.56,19.82645833,0.6,19.01,1.38,15.61427083,0.68,16.12239583,1.16,16.7471875,0.86,17.24239583,0.81,17.9859375,1.03,18.75229167,1.03,19.19395833,0.9,19.65802083,1.07,19.60114583,0.38,19.38635417,0.39,18.82791667,0.99,15.72695313,1.7575,16.78411458,2.095,17.436875,1.6,18.11596354,1.36,19.07757813,1.5775,19.72677083,1.6175,20.13851562,1.845,20.64695313,2.38,20.31036458,1.06,19.86565104,0.8475,18.81080729,1.7725
5_Field,Field,5,3900,March,66.31,17.69333333,9.01,18.39416667,9.99,18.1259375,4.21,17.42427083,6.82,14.21625,11.63,9.511458333,3.6,8.8503125,1.5,7.539895833,5.15,10.06916667,6.23,9.567604167,11.71,10.9984375,17.41,16.66072917,3.35,17.45322917,3.65,17.48854167,1.24,17.26885417,2.45,15.63770833,6.05,11.3678125,2.23,10.214375,0.73,9.0809375,2.53,10.08,2.19,10.086875,4.76,10.41489583,5.45,16.023125,1.76,16.84114583,1.93,16.9734375,0.73,17.025625,1.51,16.2265625,4.07,12.55583333,2.23,11.120625,0.9,10.079375,1.63,10.34208333,1.2,10.66354167,2.83,10.65958333,2.83,15.62822917,1.42,16.40270833,1.41,16.62541667,0.68,16.85395833,0.86,16.61864583,2.66,13.69885417,2.19,12.145625,1.12,11.14979167,1.21,10.9009375,0.61,11.27364583,1.58,11.11541667,1.41,15.13135417,1.03,15.8296875,0.95,16.14145833,0.52,16.45520833,0.77,16.52833333,1.63,14.293125,1.98,12.781875,1.21,11.804375,1.07,11.32125,0.26,11.56885417,0.99,11.3771875,0.81,15.86085937,1.89,16.63169271,1.985,16.80721354,0.7925,16.90091146,1.3975,16.2528125,3.6025,12.97890625,2.1575,11.565625,0.99,10.52861979,1.61,10.66106771,1.065,10.89822917,2.54,10.89177083,2.625
