Month,Date,carc_wt,Site,Environment,Treatment,male_size,female_size,larvae,is_bury,is_repo,Month_label,Environment_key,Month_key,Site_key,d1_0cm_mean,d2_0cm_mean,d3_0cm_mean,d4_0cm_mean,d5_0cm_mean,d6_0cm_mean,d7_0cm_mean,d8_0cm_mean,d9_0cm_mean,d10_0cm_mean,d11_0cm_mean,d1_5cm_mean,d2_5cm_mean,d3_5cm_mean,d4_5cm_mean,d5_5cm_mean,d6_5cm_mean,d7_5cm_mean,d8_5cm_mean,d9_5cm_mean,d10_5cm_mean,d11_5cm_mean,d1_10cm_mean,d2_10cm_mean,d3_10cm_mean,d4_10cm_mean,d5_10cm_mean,d6_10cm_mean,d7_10cm_mean,d8_10cm_mean,d9_10cm_mean,d10_10cm_mean,d11_10cm_mean,d1_15cm_mean,d2_15cm_mean,d3_15cm_mean,d4_15cm_mean,d5_15cm_mean,d6_15cm_mean,d7_15cm_mean,d8_15cm_mean,d9_15cm_mean,d10_15cm_mean,d11_15cm_mean,d1_20cm_mean,d2_20cm_mean,d3_20cm_mean,d4_20cm_mean,d5_20cm_mean,d6_20cm_mean,d7_20cm_mean,d8_20cm_mean,d9_20cm_mean,d10_20cm_mean,d11_20cm_mean,d1_0cm_DTR,d2_0cm_DTR,d3_0cm_DTR,d4_0cm_DTR,d5_0cm_DTR,d6_0cm_DTR,d7_0cm_DTR,d8_0cm_DTR,d9_0cm_DTR,d10_0cm_DTR,d11_0cm_DTR,d1_5cm_DTR,d2_5cm_DTR,d3_5cm_DTR,d4_5cm_DTR,d5_5cm_DTR,d6_5cm_DTR,d7_5cm_DTR,d8_5cm_DTR,d9_5cm_DTR,d10_5cm_DTR,d11_5cm_DTR,d1_10cm_DTR,d2_10cm_DTR,d3_10cm_DTR,d4_10cm_DTR,d5_10cm_DTR,d6_10cm_DTR,d7_10cm_DTR,d8_10cm_DTR,d9_10cm_DTR,d10_10cm_DTR,d11_10cm_DTR,d1_15cm_DTR,d2_15cm_DTR,d3_15cm_DTR,d4_15cm_DTR,d5_15cm_DTR,d6_15cm_DTR,d7_15cm_DTR,d8_15cm_DTR,d9_15cm_DTR,d10_15cm_DTR,d11_15cm_DTR,d1_20cm_DTR,d2_20cm_DTR,d3_20cm_DTR,d4_20cm_DTR,d5_20cm_DTR,d6_20cm_DTR,d7_20cm_DTR,d8_20cm_DTR,d9_20cm_DTR,d10_20cm_DTR,d11_20cm_DTR,d1_underground_mean,d2_underground_mean,d3_underground_mean,d4_underground_mean,d5_underground_mean,d6_underground_mean,d7_underground_mean,d8_underground_mean,d9_underground_mean,d10_underground_mean,d11_underground_mean,d1_underground_DTR,d2_underground_DTR,d3_underground_DTR,d4_underground_DTR,d5_underground_DTR,d6_underground_DTR,d7_underground_DTR,d8_underground_DTR,d9_underground_DTR,d10_underground_DTR,d11_underground_DTR,PC1_0cm,PC2_0cm,PC1_underground,PC2_underground,Site_str
April_1,2025/4/14,25.88,4,field,fly,5.61,6.08,19,0,1,April_1,field,April_1,4,19.1553125,25.460625,22.1215625,22.7065625,24.6028125,23.9696875,25.62489583,27.68958333,23.64145833,21.62614583,18.87125,18.11802083,21.6596875,20.5246875,20.72666667,22.80510417,22.70510417,23.91791667,25.34114583,23.07822917,21.56739583,19.5484375,17.93625,20.36291667,19.95864583,20.06875,21.7665625,21.87416667,23.026875,24.27645833,22.62270833,21.46572917,19.98760417,17.690625,19.25604167,19.36135417,19.4478125,20.71791667,21.10708333,22.1040625,23.14729167,22.13677083,21.309375,20.22416667,17.57177083,18.526875,18.91552083,19.004375,19.9603125,20.5103125,21.32145833,22.19145833,21.71614583,21.14666667,20.3328125,33.8,36.98,35.7,36.42,36.63,25.01,32.86,35.14,17.37,8.28,5.92,11.58,14.07,10.29,9.31,10.04,8.41,13.99,14.97,6.56,3.6,5.06,5.53,6.78,4.84,3.13,4.29,3.69,6.48,7.73,3.35,2.02,3.18,2.7,4.46,2.27,1.59,2.48,2.14,2.78,4.29,1.63,1.16,1.97,1.37,2.58,1.28,1.03,1.72,1.5,1.67,2.44,0.81,0.73,1.37,17.82916667,19.95138021,19.69005208,19.81190104,21.31247396,21.54916667,22.59257813,23.73908854,22.38846354,21.37229167,20.02325521,5.295,6.9725,4.67,3.765,4.6325,3.935,6.23,7.3575,3.0875,1.8775,2.895,120.5853666,22.78848841,66.43669976,6.475154016,4
April_1,2025/4/14,25.81,4,field,mite,4,5.49,11,1,1,April_1,field,April_1,4,19.1553125,25.460625,22.1215625,22.7065625,24.6028125,23.9696875,25.62489583,27.68958333,23.64145833,21.62614583,18.87125,18.11802083,21.6596875,20.5246875,20.72666667,22.80510417,22.70510417,23.91791667,25.34114583,23.07822917,21.56739583,19.5484375,17.93625,20.36291667,19.95864583,20.06875,21.7665625,21.87416667,23.026875,24.27645833,22.62270833,21.46572917,19.98760417,17.690625,19.25604167,19.36135417,19.4478125,20.71791667,21.10708333,22.1040625,23.14729167,22.13677083,21.309375,20.22416667,17.57177083,18.526875,18.91552083,19.004375,19.9603125,20.5103125,21.32145833,22.19145833,21.71614583,21.14666667,20.3328125,33.8,36.98,35.7,36.42,36.63,25.01,32.86,35.14,17.37,8.28,5.92,11.58,14.07,10.29,9.31,10.04,8.41,13.99,14.97,6.56,3.6,5.06,5.53,6.78,4.84,3.13,4.29,3.69,6.48,7.73,3.35,2.02,3.18,2.7,4.46,2.27,1.59,2.48,2.14,2.78,4.29,1.63,1.16,1.97,1.37,2.58,1.28,1.03,1.72,1.5,1.67,2.44,0.81,0.73,1.37,17.82916667,19.95138021,19.69005208,19.81190104,21.31247396,21.54916667,22.59257813,23.73908854,22.38846354,21.37229167,20.02325521,5.295,6.9725,4.67,3.765,4.6325,3.935,6.23,7.3575,3.0875,1.8775,2.895,120.5853666,22.78848841,66.43669976,6.475154016,4
April_1,2025/4/14,24.09,5,forest,no,5.11,5.27,13,1,1,April_1,forest,April_1,5,15.3759375,18.01458333,17.89020833,18.67479167,20.14552083,20.34375,20.6734375,21.04729167,20.20010417,19.4953125,17.33177083,15.27645833,16.81354167,17.3034375,17.969375,19.17270833,19.63895833,20.0478125,20.4765625,19.94416667,19.5471875,18.29364583,15.200625,16.18989583,16.79458333,17.34458333,18.335625,18.95427083,19.39645833,19.79041667,19.46625,19.19489583,18.37583333,15.17979167,15.78364583,16.381875,16.84364583,17.62666667,18.28416667,18.7259375,19.104375,18.96291667,18.80604167,18.30614583,15.14875,15.47552083,15.98864583,16.3709375,16.98260417,17.63,18.07270833,18.42833333,18.45135417,18.404375,18.13416667,9.35,13.04,7.55,7.2,5.19,5.15,7.55,11.07,4.68,1.84,2.88,2.58,2.7,1.85,1.07,1.29,1.29,2.11,2.7,1.03,0.6,2.02,1.38,2.15,1.21,1.07,1.33,1.15,1.07,1.71,0.64,0.39,1.46,0.73,1.41,0.86,0.86,1.03,0.81,0.78,1.16,0.39,0.26,1.02,0.38,0.85,0.6,0.64,0.82,0.6,0.55,0.72,0.25,0.22,0.68,15.20140625,16.06565104,16.61713542,17.13213542,18.02940104,18.62684896,19.06072917,19.44992188,19.20617188,18.988125,18.27744791,1.2675,1.7775,1.13,0.91,1.1175,0.9625,1.1275,1.5725,0.5775,0.3675,1.295,63.3739565,-12.92157501,54.79898444,-3.893953841,5
April_1,2025/4/14,26.95,5,forest,fly,4.42,5.49,,0,0,April_1,forest,April_1,5,15.3759375,18.01458333,17.89020833,18.67479167,20.14552083,20.34375,20.6734375,21.04729167,20.20010417,19.4953125,17.33177083,15.27645833,16.81354167,17.3034375,17.969375,19.17270833,19.63895833,20.0478125,20.4765625,19.94416667,19.5471875,18.29364583,15.200625,16.18989583,16.79458333,17.34458333,18.335625,18.95427083,19.39645833,19.79041667,19.46625,19.19489583,18.37583333,15.17979167,15.78364583,16.381875,16.84364583,17.62666667,18.28416667,18.7259375,19.104375,18.96291667,18.80604167,18.30614583,15.14875,15.47552083,15.98864583,16.3709375,16.98260417,17.63,18.07270833,18.42833333,18.45135417,18.404375,18.13416667,9.35,13.04,7.55,7.2,5.19,5.15,7.55,11.07,4.68,1.84,2.88,2.58,2.7,1.85,1.07,1.29,1.29,2.11,2.7,1.03,0.6,2.02,1.38,2.15,1.21,1.07,1.33,1.15,1.07,1.71,0.64,0.39,1.46,0.73,1.41,0.86,0.86,1.03,0.81,0.78,1.16,0.39,0.26,1.02,0.38,0.85,0.6,0.64,0.82,0.6,0.55,0.72,0.25,0.22,0.68,15.20140625,16.06565104,16.61713542,17.13213542,18.02940104,18.62684896,19.06072917,19.44992188,19.20617188,18.988125,18.27744791,1.2675,1.7775,1.13,0.91,1.1175,0.9625,1.1275,1.5725,0.5775,0.3675,1.295,63.3739565,-12.92157501,54.79898444,-3.893953841,5
April_1,2025/4/14,25.01,5,forest,mite,6.13,5.39,,1,0,April_1,forest,April_1,5,15.3759375,18.01458333,17.89020833,18.67479167,20.14552083,20.34375,20.6734375,21.04729167,20.20010417,19.4953125,17.33177083,15.27645833,16.81354167,17.3034375,17.969375,19.17270833,19.63895833,20.0478125,20.4765625,19.94416667,19.5471875,18.29364583,15.200625,16.18989583,16.79458333,17.34458333,18.335625,18.95427083,19.39645833,19.79041667,19.46625,19.19489583,18.37583333,15.17979167,15.78364583,16.381875,16.84364583,17.62666667,18.28416667,18.7259375,19.104375,18.96291667,18.80604167,18.30614583,15.14875,15.47552083,15.98864583,16.3709375,16.98260417,17.63,18.07270833,18.42833333,18.45135417,18.404375,18.13416667,9.35,13.04,7.55,7.2,5.19,5.15,7.55,11.07,4.68,1.84,2.88,2.58,2.7,1.85,1.07,1.29,1.29,2.11,2.7,1.03,0.6,2.02,1.38,2.15,1.21,1.07,1.33,1.15,1.07,1.71,0.64,0.39,1.46,0.73,1.41,0.86,0.86,1.03,0.81,0.78,1.16,0.39,0.26,1.02,0.38,0.85,0.6,0.64,0.82,0.6,0.55,0.72,0.25,0.22,0.68,15.20140625,16.06565104,16.61713542,17.13213542,18.02940104,18.62684896,19.06072917,19.44992188,19.20617188,18.988125,18.27744791,1.2675,1.7775,1.13,0.91,1.1175,0.9625,1.1275,1.5725,0.5775,0.3675,1.295,63.3739565,-12.92157501,54.79898444,-3.893953841,5
April_1,2025/4/14,28.5,5,edge,no,6.37,5.6,16,1,1,April_1,edge,April_1,5,15.36729167,18.50041667,18.309375,19.25875,21.0384375,21.19510417,21.69354167,21.96895833,20.58614583,19.8275,17.15166667,16.02770833,16.26645833,16.90833333,17.438125,18.54302083,19.65875,20.00364583,20.31375,19.83916667,19.43760417,18.47072917,15.79697917,16.01145833,16.64729167,17.14333333,18.140625,19.29833333,19.56854167,19.88520833,19.56333333,19.23864583,18.4865625,15.64375,15.84041667,16.46375,16.90791667,17.833125,19.01416667,19.22114583,19.54697917,19.3409375,19.08958333,18.50197917,15.38354167,15.60072917,16.15583333,16.5709375,17.40166667,18.5684375,18.70552083,19.03947917,18.9625,18.7734375,18.338125,9.39,15.7,10.25,7.76,12.05,11.28,14.03,15.28,4.07,2.27,3.35,4.21,1.84,1.08,0.99,1.67,2.14,1.03,1.54,0.6,0.43,1.58,2.71,1.5,0.95,0.86,1.59,2.23,0.85,1.25,0.47,0.34,1.33,1.67,1.2,0.9,0.72,1.54,2.23,0.68,0.99,0.3,0.3,1.12,0.77,0.95,0.65,0.6,1.5,2.4,0.73,0.82,0.22,0.3,0.9,15.71299479,15.92976563,16.54380208,17.01507813,17.97960938,19.13492188,19.37471354,19.69635417,19.42648438,19.13481771,18.44934896,2.34,1.3725,0.895,0.7925,1.575,2.25,0.8225,1.15,0.3975,0.3425,1.2325,70.79365898,-9.298121768,55.08571265,-3.623488819,5
April_1,2025/4/14,24,5,edge,fly,4.27,4.51,4,1,1,April_1,edge,April_1,5,15.36729167,18.50041667,18.309375,19.25875,21.0384375,21.19510417,21.69354167,21.96895833,20.58614583,19.8275,17.15166667,16.02770833,16.26645833,16.90833333,17.438125,18.54302083,19.65875,20.00364583,20.31375,19.83916667,19.43760417,18.47072917,15.79697917,16.01145833,16.64729167,17.14333333,18.140625,19.29833333,19.56854167,19.88520833,19.56333333,19.23864583,18.4865625,15.64375,15.84041667,16.46375,16.90791667,17.833125,19.01416667,19.22114583,19.54697917,19.3409375,19.08958333,18.50197917,15.38354167,15.60072917,16.15583333,16.5709375,17.40166667,18.5684375,18.70552083,19.03947917,18.9625,18.7734375,18.338125,9.39,15.7,10.25,7.76,12.05,11.28,14.03,15.28,4.07,2.27,3.35,4.21,1.84,1.08,0.99,1.67,2.14,1.03,1.54,0.6,0.43,1.58,2.71,1.5,0.95,0.86,1.59,2.23,0.85,1.25,0.47,0.34,1.33,1.67,1.2,0.9,0.72,1.54,2.23,0.68,0.99,0.3,0.3,1.12,0.77,0.95,0.65,0.6,1.5,2.4,0.73,0.82,0.22,0.3,0.9,15.71299479,15.92976563,16.54380208,17.01507813,17.97960938,19.13492188,19.37471354,19.69635417,19.42648438,19.13481771,18.44934896,2.34,1.3725,0.895,0.7925,1.575,2.25,0.8225,1.15,0.3975,0.3425,1.2325,70.79365898,-9.298121768,55.08571265,-3.623488819,5
April_1,2025/4/14,25.87,5,edge,mite,4.5,4.74,,1,0,April_1,edge,April_1,5,15.36729167,18.50041667,18.309375,19.25875,21.0384375,21.19510417,21.69354167,21.96895833,20.58614583,19.8275,17.15166667,16.02770833,16.26645833,16.90833333,17.438125,18.54302083,19.65875,20.00364583,20.31375,19.83916667,19.43760417,18.47072917,15.79697917,16.01145833,16.64729167,17.14333333,18.140625,19.29833333,19.56854167,19.88520833,19.56333333,19.23864583,18.4865625,15.64375,15.84041667,16.46375,16.90791667,17.833125,19.01416667,19.22114583,19.54697917,19.3409375,19.08958333,18.50197917,15.38354167,15.60072917,16.15583333,16.5709375,17.40166667,18.5684375,18.70552083,19.03947917,18.9625,18.7734375,18.338125,9.39,15.7,10.25,7.76,12.05,11.28,14.03,15.28,4.07,2.27,3.35,4.21,1.84,1.08,0.99,1.67,2.14,1.03,1.54,0.6,0.43,1.58,2.71,1.5,0.95,0.86,1.59,2.23,0.85,1.25,0.47,0.34,1.33,1.67,1.2,0.9,0.72,1.54,2.23,0.68,0.99,0.3,0.3,1.12,0.77,0.95,0.65,0.6,1.5,2.4,0.73,0.82,0.22,0.3,0.9,15.71299479,15.92976563,16.54380208,17.01507813,17.97960938,19.13492188,19.37471354,19.69635417,19.42648438,19.13481771,18.44934896,2.34,1.3725,0.895,0.7925,1.575,2.25,0.8225,1.15,0.3975,0.3425,1.2325,70.79365898,-9.298121768,55.08571265,-3.623488819,5
April_1,2025/4/14,27.52,5,field,no,4.97,5.61,2,1,1,April_1,field,April_1,5,16.43145833,19.27947917,19.37395833,20.40229167,22.01416667,21.71697917,22.1809375,22.6653125,21.3434375,20.3425,17.81604167,15.83739583,17.57885417,18.1465625,19.01333333,20.24541667,20.67802083,21.06072917,21.60052083,20.95322917,20.23041667,18.56072917,15.71739583,16.91916667,17.63020833,18.37229167,19.3965625,20.02270833,20.42854167,20.963125,20.53239583,20.019375,18.84458333,15.73875,16.51604167,17.22354167,17.83583333,18.68239583,19.4540625,19.87083333,20.36614583,20.1546875,19.82645833,19.01,15.61427083,16.12239583,16.7471875,17.24239583,17.9859375,18.75229167,19.19395833,19.65802083,19.60114583,19.38635417,18.82791667,13.21,14.33,12.22,10.51,9.82,10.25,13.05,21.06,9.22,3.9,3.73,3.56,3.39,2.92,2.4,2.66,2.53,3.65,4.72,2.23,1.5,2.79,1.8,2.15,1.46,1.2,1.42,1.5,1.84,2.23,1.07,0.9,1.93,0.99,1.68,1.16,1.03,1.2,1.41,0.99,1.5,0.56,0.6,1.38,0.68,1.16,0.86,0.81,1.03,1.03,0.9,1.07,0.38,0.39,0.99,15.72695312,16.78411458,17.436875,18.11596354,19.07757813,19.72677083,20.13851563,20.64695312,20.31036458,19.86565104,18.81080729,1.7575,2.095,1.6,1.36,1.5775,1.6175,1.845,2.38,1.06,0.8475,1.7725,75.50186672,-6.789206745,57.78785437,-2.595400981,5
April_1,2025/4/14,25.88,5,field,fly,5.28,6,31,1,1,April_1,field,April_1,5,16.43145833,19.27947917,19.37395833,20.40229167,22.01416667,21.71697917,22.1809375,22.6653125,21.3434375,20.3425,17.81604167,15.83739583,17.57885417,18.1465625,19.01333333,20.24541667,20.67802083,21.06072917,21.60052083,20.95322917,20.23041667,18.56072917,15.71739583,16.91916667,17.63020833,18.37229167,19.3965625,20.02270833,20.42854167,20.963125,20.53239583,20.019375,18.84458333,15.73875,16.51604167,17.22354167,17.83583333,18.68239583,19.4540625,19.87083333,20.36614583,20.1546875,19.82645833,19.01,15.61427083,16.12239583,16.7471875,17.24239583,17.9859375,18.75229167,19.19395833,19.65802083,19.60114583,19.38635417,18.82791667,13.21,14.33,12.22,10.51,9.82,10.25,13.05,21.06,9.22,3.9,3.73,3.56,3.39,2.92,2.4,2.66,2.53,3.65,4.72,2.23,1.5,2.79,1.8,2.15,1.46,1.2,1.42,1.5,1.84,2.23,1.07,0.9,1.93,0.99,1.68,1.16,1.03,1.2,1.41,0.99,1.5,0.56,0.6,1.38,0.68,1.16,0.86,0.81,1.03,1.03,0.9,1.07,0.38,0.39,0.99,15.72695312,16.78411458,17.436875,18.11596354,19.07757813,19.72677083,20.13851563,20.64695312,20.31036458,19.86565104,18.81080729,1.7575,2.095,1.6,1.36,1.5775,1.6175,1.845,2.38,1.06,0.8475,1.7725,75.50186672,-6.789206745,57.78785437,-2.595400981,5
April_1,2025/4/14,22.67,5,field,mite,4.82,5.29,,1,0,April_1,field,April_1,5,16.43145833,19.27947917,19.37395833,20.40229167,22.01416667,21.71697917,22.1809375,22.6653125,21.3434375,20.3425,17.81604167,15.83739583,17.57885417,18.1465625,19.01333333,20.24541667,20.67802083,21.06072917,21.60052083,20.95322917,20.23041667,18.56072917,15.71739583,16.91916667,17.63020833,18.37229167,19.3965625,20.02270833,20.42854167,20.963125,20.53239583,20.019375,18.84458333,15.73875,16.51604167,17.22354167,17.83583333,18.68239583,19.4540625,19.87083333,20.36614583,20.1546875,19.82645833,19.01,15.61427083,16.12239583,16.7471875,17.24239583,17.9859375,18.75229167,19.19395833,19.65802083,19.60114583,19.38635417,18.82791667,13.21,14.33,12.22,10.51,9.82,10.25,13.05,21.06,9.22,3.9,3.73,3.56,3.39,2.92,2.4,2.66,2.53,3.65,4.72,2.23,1.5,2.79,1.8,2.15,1.46,1.2,1.42,1.5,1.84,2.23,1.07,0.9,1.93,0.99,1.68,1.16,1.03,1.2,1.41,0.99,1.5,0.56,0.6,1.38,0.68,1.16,0.86,0.81,1.03,1.03,0.9,1.07,0.38,0.39,0.99,15.72695312,16.78411458,17.436875,18.11596354,19.07757813,19.72677083,20.13851563,20.64695312,20.31036458,19.86565104,18.81080729,1.7575,2.095,1.6,1.36,1.5775,1.6175,1.845,2.38,1.06,0.8475,1.7725,75.50186672,-6.789206745,57.78785437,-2.595400981,5
April_1,2025/4/14,27.39,6,forest,no,4.93,5.23,,1,0,April_1,forest,April_1,6,15.02020833,17.35479167,17.33604167,18.18479167,19.67625,19.974375,20.23322917,20.72125,19.9953125,19.42479167,17.38427083,15.2009375,16.03177083,16.5640625,17.1121875,18.18041667,18.90947917,19.2571875,19.58802083,19.28083333,19.0284375,18.07989583,15.1884375,15.85958333,16.4125,16.90885417,17.865,18.5828125,18.9615625,19.28729167,19.0625,18.85729167,18.13614583,15.08364583,15.573125,16.12822917,16.57375,17.391875,18.1234375,18.50947917,18.8184375,18.70708333,18.58770833,18.0584375,15.06416667,15.41322917,15.93270833,16.33729167,17.03677083,17.7553125,18.146875,18.44947917,18.43552083,18.3703125,18.0078125,6.3,8.58,5.02,5.53,3.69,3.43,6.14,9.05,2.79,1.63,2.87,2.02,2.11,1.11,0.9,1.16,1.11,1.24,1.67,0.64,0.47,1.59,1.42,1.81,0.99,0.9,1.11,0.98,0.91,1.46,0.51,0.39,1.33,1.08,1.42,0.82,0.73,1.03,0.86,0.73,1.03,0.38,0.26,1.03,0.69,0.99,0.64,0.6,0.9,0.69,0.6,0.72,0.3,0.21,0.82,15.13429688,15.71942708,16.259375,16.73302084,17.61851562,18.34276042,18.71877604,19.03580729,18.87148437,18.7109375,18.07057292,1.3025,1.5825,0.89,0.7825,1.05,0.91,0.87,1.22,0.4575,0.3325,1.1925,58.1480717,-16.21300397,53.7261498,-4.214795478,6
April_1,2025/4/14,26.29,6,forest,fly,5.5,4.96,,1,0,April_1,forest,April_1,6,15.02020833,17.35479167,17.33604167,18.18479167,19.67625,19.974375,20.23322917,20.72125,19.9953125,19.42479167,17.38427083,15.2009375,16.03177083,16.5640625,17.1121875,18.18041667,18.90947917,19.2571875,19.58802083,19.28083333,19.0284375,18.07989583,15.1884375,15.85958333,16.4125,16.90885417,17.865,18.5828125,18.9615625,19.28729167,19.0625,18.85729167,18.13614583,15.08364583,15.573125,16.12822917,16.57375,17.391875,18.1234375,18.50947917,18.8184375,18.70708333,18.58770833,18.0584375,15.06416667,15.41322917,15.93270833,16.33729167,17.03677083,17.7553125,18.146875,18.44947917,18.43552083,18.3703125,18.0078125,6.3,8.58,5.02,5.53,3.69,3.43,6.14,9.05,2.79,1.63,2.87,2.02,2.11,1.11,0.9,1.16,1.11,1.24,1.67,0.64,0.47,1.59,1.42,1.81,0.99,0.9,1.11,0.98,0.91,1.46,0.51,0.39,1.33,1.08,1.42,0.82,0.73,1.03,0.86,0.73,1.03,0.38,0.26,1.03,0.69,0.99,0.64,0.6,0.9,0.69,0.6,0.72,0.3,0.21,0.82,15.13429688,15.71942708,16.259375,16.73302084,17.61851562,18.34276042,18.71877604,19.03580729,18.87148437,18.7109375,18.07057292,1.3025,1.5825,0.89,0.7825,1.05,0.91,0.87,1.22,0.4575,0.3325,1.1925,58.1480717,-16.21300397,53.7261498,-4.214795478,6
April_1,2025/4/14,24.16,6,forest,mite,5.37,5.45,23,1,1,April_1,forest,April_1,6,15.02020833,17.35479167,17.33604167,18.18479167,19.67625,19.974375,20.23322917,20.72125,19.9953125,19.42479167,17.38427083,15.2009375,16.03177083,16.5640625,17.1121875,18.18041667,18.90947917,19.2571875,19.58802083,19.28083333,19.0284375,18.07989583,15.1884375,15.85958333,16.4125,16.90885417,17.865,18.5828125,18.9615625,19.28729167,19.0625,18.85729167,18.13614583,15.08364583,15.573125,16.12822917,16.57375,17.391875,18.1234375,18.50947917,18.8184375,18.70708333,18.58770833,18.0584375,15.06416667,15.41322917,15.93270833,16.33729167,17.03677083,17.7553125,18.146875,18.44947917,18.43552083,18.3703125,18.0078125,6.3,8.58,5.02,5.53,3.69,3.43,6.14,9.05,2.79,1.63,2.87,2.02,2.11,1.11,0.9,1.16,1.11,1.24,1.67,0.64,0.47,1.59,1.42,1.81,0.99,0.9,1.11,0.98,0.91,1.46,0.51,0.39,1.33,1.08,1.42,0.82,0.73,1.03,0.86,0.73,1.03,0.38,0.26,1.03,0.69,0.99,0.64,0.6,0.9,0.69,0.6,0.72,0.3,0.21,0.82,15.13429688,15.71942708,16.259375,16.73302084,17.61851562,18.34276042,18.71877604,19.03580729,18.87148437,18.7109375,18.07057292,1.3025,1.5825,0.89,0.7825,1.05,0.91,0.87,1.22,0.4575,0.3325,1.1925,58.1480717,-16.21300397,53.7261498,-4.214795478,6
April_1,2025/4/14,27.85,6,edge,no,4.88,5.03,,1,0,April_1,edge,April_1,6,16.02729167,18.81010417,18.3490625,19.15177083,20.78604167,20.76260417,21.16270833,21.6396875,20.501875,19.74375,17.3921875,15.85010417,17.28572917,17.59260417,18.18822917,19.58208333,20.05,20.56145833,21.05520833,20.30291667,19.7915625,18.33708333,15.70208333,16.59770833,17.07177083,17.55666667,18.6740625,19.30583333,19.8465625,20.31010417,19.850625,19.56854167,18.67114583,15.59916667,16.20822917,16.72802083,17.136875,18.02833333,18.7178125,19.3028125,19.7590625,19.52270833,19.35427083,18.80666667,15.4475,15.7984375,16.29583333,16.66,17.34020833,18.09854167,18.661875,19.04458333,18.95604167,18.83989583,18.49666667,12.44,14.89,9.74,12.4,9.31,8.67,10.12,12.87,5.06,2.49,3.22,3.86,3.22,2.49,1.76,1.89,1.84,3.26,3.99,1.59,0.94,2.4,2.23,2.31,1.29,0.99,1.5,1.16,1.63,2.14,0.86,0.52,1.67,1.24,1.63,0.98,0.86,1.21,0.99,1.03,1.59,0.51,0.35,1.16,0.68,1.03,0.64,0.55,0.94,0.78,0.86,0.9,0.34,0.18,0.86,15.64971354,16.47252604,16.92205729,17.38544271,18.40617187,19.04304687,19.59317708,20.04223958,19.65807292,19.38856771,18.57789063,2.0025,2.0475,1.35,1.04,1.385,1.1925,1.695,2.155,0.825,0.4975,1.5225,69.84302026,-8.739703577,56.25623661,-3.015305861,6
April_1,2025/4/14,27.27,6,edge,fly,5.54,5.96,,1,0,April_1,edge,April_1,6,16.02729167,18.81010417,18.3490625,19.15177083,20.78604167,20.76260417,21.16270833,21.6396875,20.501875,19.74375,17.3921875,15.85010417,17.28572917,17.59260417,18.18822917,19.58208333,20.05,20.56145833,21.05520833,20.30291667,19.7915625,18.33708333,15.70208333,16.59770833,17.07177083,17.55666667,18.6740625,19.30583333,19.8465625,20.31010417,19.850625,19.56854167,18.67114583,15.59916667,16.20822917,16.72802083,17.136875,18.02833333,18.7178125,19.3028125,19.7590625,19.52270833,19.35427083,18.80666667,15.4475,15.7984375,16.29583333,16.66,17.34020833,18.09854167,18.661875,19.04458333,18.95604167,18.83989583,18.49666667,12.44,14.89,9.74,12.4,9.31,8.67,10.12,12.87,5.06,2.49,3.22,3.86,3.22,2.49,1.76,1.89,1.84,3.26,3.99,1.59,0.94,2.4,2.23,2.31,1.29,0.99,1.5,1.16,1.63,2.14,0.86,0.52,1.67,1.24,1.63,0.98,0.86,1.21,0.99,1.03,1.59,0.51,0.35,1.16,0.68,1.03,0.64,0.55,0.94,0.78,0.86,0.9,0.34,0.18,0.86,15.64971354,16.47252604,16.92205729,17.38544271,18.40617187,19.04304687,19.59317708,20.04223958,19.65807292,19.38856771,18.57789063,2.0025,2.0475,1.35,1.04,1.385,1.1925,1.695,2.155,0.825,0.4975,1.5225,69.84302026,-8.739703577,56.25623661,-3.015305861,6
April_1,2025/4/14,27.68,6,edge,mite,4.94,5.47,,1,0,April_1,edge,April_1,6,16.02729167,18.81010417,18.3490625,19.15177083,20.78604167,20.76260417,21.16270833,21.6396875,20.501875,19.74375,17.3921875,15.85010417,17.28572917,17.59260417,18.18822917,19.58208333,20.05,20.56145833,21.05520833,20.30291667,19.7915625,18.33708333,15.70208333,16.59770833,17.07177083,17.55666667,18.6740625,19.30583333,19.8465625,20.31010417,19.850625,19.56854167,18.67114583,15.59916667,16.20822917,16.72802083,17.136875,18.02833333,18.7178125,19.3028125,19.7590625,19.52270833,19.35427083,18.80666667,15.4475,15.7984375,16.29583333,16.66,17.34020833,18.09854167,18.661875,19.04458333,18.95604167,18.83989583,18.49666667,12.44,14.89,9.74,12.4,9.31,8.67,10.12,12.87,5.06,2.49,3.22,3.86,3.22,2.49,1.76,1.89,1.84,3.26,3.99,1.59,0.94,2.4,2.23,2.31,1.29,0.99,1.5,1.16,1.63,2.14,0.86,0.52,1.67,1.24,1.63,0.98,0.86,1.21,0.99,1.03,1.59,0.51,0.35,1.16,0.68,1.03,0.64,0.55,0.94,0.78,0.86,0.9,0.34,0.18,0.86,15.64971354,16.47252604,16.92205729,17.38544271,18.40617187,19.04304687,19.59317708,20.04223958,19.65807292,19.38856771,18.57789063,2.0025,2.0475,1.35,1.04,1.385,1.1925,1.695,2.155,0.825,0.4975,1.5225,69.84302026,-8.739703577,56.25623661,-3.015305861,6
